,title,abstract,categories,created,authors
185,Weak Approximation for $0$-cycles on a product of elliptic curves,"In the 1980's Colliot-Th\'{e}l\`{e}ne, Sansuc, Kato and S. Saito proposed
conjectures related to local-to-global principles for $0$-cycles on arbitrary
smooth projective varieties over a number field. We give some evidence for
these conjectures for a product $X=E_1\times E_2$ of two elliptic curves. In
the special case when $X=E\times E$ is the self-product of an elliptic curve
$E$ over $\mathbb{Q}$ with potential complex multiplication, we show that the
places of good ordinary reduction are often involved in a Brauer-Manin
obstruction for $0$-cycles over a finite base change. We give many examples
when these $0$-cycles can be lifted to global ones.",['math.AG'],2021-12-30,"['Evangelia Gazaki', 'Angelos Koutsianas']"
186,"Decentralized Optimization Over the Stiefel Manifold by an Approximate
  Augmented Lagrangian Function","In this paper, we focus on the decentralized optimization problem over the
Stiefel manifold, which is defined on a connected network of $d$ agents. The
objective is an average of $d$ local functions, and each function is privately
held by an agent and encodes its data. The agents can only communicate with
their neighbors in a collaborative effort to solve this problem. In existing
methods, multiple rounds of communications are required to guarantee the
convergence, giving rise to high communication costs. In contrast, this paper
proposes a decentralized algorithm, called DESTINY, which only invokes a single
round of communications per iteration. DESTINY combines gradient tracking
techniques with a novel approximate augmented Lagrangian function. The global
convergence to stationary points is rigorously established. Comprehensive
numerical experiments demonstrate that DESTINY has a strong potential to
deliver a cutting-edge performance in solving a variety of testing problems.","['math.OC', 'cs.LG', 'cs.SY', 'eess.SY', 'stat.ML']",2021-12-30,"['Lei Wang', 'Xin Liu']"
187,"How to Construct the Lattice of Submodules of a Multiplicity free Module
  from Partial Information","In general it is a difficult problem to construct the lattice of submodules
$L(M)$ of a given module $M$. In \cite{St} R. P. Stanley outlined a method for
constucting a distributive lattice from a knowledge of its join irreducibles.
However it is not an easy task to identify all join irreducible submodules of a
given module. In the case of a multiplicity free module $M$ we present a
modifiiction of Stanley's method based on the composition factors of $M$. As
input we require a set of submodules $A_1,\ldots , A_n$ whose submodule
lattices are known and which contain all composition factors of $M$. From this
we can reconstruct $L(M)$. We illustrate the process for a family of Verma
modules $M(\gl_n)$, with $n $ a positive integer, for the Lie superalgebra
$\osp(3,2)$. We show that for $n\ge 2$, $L(M(\gl_n))$ is isomorphic to the
(extended) free distributive lattice of rank 3.","['math.RT', 'math.CO']",2021-12-30,['Ian M. Musson']
188,"Exact boundary controllability of the linear Biharmonic Schr\""odinger
  equation with variable coefficients","In this paper, we study the exact boundary controllability of the linear
fourth-order Schr\""odinger equation, with variable physical parameters and
clamped boundary conditions on a bounded interval. The control acts on the
first spatial derivative at the left endpoint. We prove that this control
system is exactly controllable at any time $T>0$. The proofs are based on a
detailed spectral analysis and on the use of nonharmonic Fourier series.","['math.AP', 'math.OC']",2021-12-30,"['Kaïs Ammari', 'Hedi Bouzidi']"
189,Transcendence of polynomial canonical heights,"There are two fundamental problems motivated by Silverman's conversations
over the years concerning the nature of the exact values of canonical heights
of $f(z)\in\bar{\mathbb{Q}}(z)$ where $f$ has degree $d\geq 2$. The first
problem is the conjecture that $\hat{h}_f(a)$ is either $0$ or transcendental
for every $a\in \mathbb{P}^1(\bar{\mathbb{Q}})$; this holds when $f$ is
linearly conjugate to $z^d$ or $\pm C_d(z)$ where $C_d(z)$ is the Chebyshev
polynomial of degree $d$ since $\hat{H}_f(a)$ is algebraic for every $a$. Other
than this, very little is known: for example, it is not known if there
\emph{exists} even \emph{one} rational number $a$ such that $\hat{h}_f(a)$ is
\emph{irrational} where $f(z)=z^2+\displaystyle\frac{1}{2}$. The second problem
asks for the characterization of all pairs $(f,a)$ such that $\hat{H}_f(a)$ is
algebraic. In this paper, we solve the second problem and obtain significant
progress to the first problem in the case of polynomial dynamics. These are
consequences of our main result concerning the possible algebraic numbers that
can be expressed as a multiplicative combination of values of B\""ottcher
coordinates. The proof of our main result uses a construction of a certain
auxiliary polynomial and the powerful Medvedev-Scanlon classification of
preperiodic subvarieties of split polynomial maps.",['math.NT'],2021-12-30,['Khoa D. Nguyen']
190,Geometry of a Set and its Random covers,"Let $E$ be a bounded open subset of $\mathbb{R}^n$. We study the following
questions: For i.i.d. samples $X_1, \dots, X_N$ drawn uniformly from $E$, what
is the probability that $\cup_i \mathbf{B}(X_i, \delta)$, the union of
$\delta$-balls centered at $X_i$, covers $E$? And how does the probability
depend on sample size $N$ and the radius of balls $\delta$? We present
geometric conditions of $E$ under which we derive lower bounds to this
probability. These lower bounds tend to $1$ as a function of $\exp{(-\delta^n
N)}$.
  The basic tool that we use to derive the lower bounds is a good partition of
$E$, i.e., one whose partition elements have diameters that are uniformly
bounded from above and have volumes that are uniformly bounded from below. We
show that if $E^c$, the complement of $E$, has positive reach then we can
construct a good partition of $E$. This partition is motivated by the Whitney
decomposition of $E$. On the other hand, we identify a class of bounded open
subsets of $\mathbb{R}^n$ that do not satisfy this positive reach condition but
do have good partitions.
  In 2D when $E^c\subset \mathbb{R}^2$ does not have positive reach, we show
that the mutliscale flat norm can be used to approximate $E$ with a set that
has a good partition under certain conditions. In this case, we provide a lower
bound on the probability that the union of the balls \emph{almost} covers $E$.","['math.PR', 'math.DG']",2021-12-30,"['Enrique Alvarado', 'Bala Krishnamoorthy', 'Kevin R. Vixie']"
191,"Rational homogeneous spaces as geometric realizations of birational
  transformations","A geometric realization of a birational map $\psi$ among two complex
projective varieties is a variety $X$ endowed with a $\mathbb{C}^*$-action
inducing $\psi$ as the natural birational map among two extremal geometric
quotients. In this paper we study geometric realizations of some classic
birational maps --inversion maps, special Cremona transformations, special
birational transformations of type $(2,1)$--, by considering
$\mathbb{C}^*$-actions on certain rational homogeneous spaces and their
subvarieties.",['math.AG'],2021-12-30,"['Gianluca Occhetta', 'Eleonora A. Romano', 'Luis E. Solá Conde', 'Jarosław A. Wiśniewski']"
192,$\mu$-norm of an operator,"Let $({\cal X},\mu)$ be a measure space. For any measurable set
$Y\subset{\cal X}$ let $1_Y : {\cal X}\to{\mathbb R}$ be the indicator of $Y$
and let $\pi_Y$ be the orthogonal projector $L^2({\cal X})\ni f\mapsto\pi_Y f =
1_Y f$. For any bounded operator $W$ on $L^2({\cal X},\mu)$ we define its
$\mu$-norm $\|W\|_\mu = \inf_\chi\sqrt{\sum \mu(Y_j) \|W\pi_Y\|^2}$, where the
infinum is taken over all measurable partitions $\chi = \{Y_1,\ldots,Y_J\}$ of
${\cal X}$. We present some properties of the $\mu$-norm and some computations.
Our main motivation is the problem of the construction of a quantum entropy.","['math.DS', 'math.FA']",2021-12-30,['Dmitry Treschev']
193,Isochronicity in 1 DOF,"Our main result is the complete set of explicit conditions necessary and
sufficient for isochronicity of a Hamiltonian system with one degree of
freedom. The conditions are presented in terms of Taylor coefficients of the
Hamiltonian function.",['math.DS'],2021-12-30,['Dmitry Treschev']
194,"An optimal control problem for the stationary Navier-Stokes equations
  with point sources","The aim of this work is to analyze a two dimensional optimal control problem
for the Navier--Stokes equations where the control variable corresponds to the
amplitude of forces modeled as point sources; control constraints are also
considered. This particular setting leads to solutions to the state equation
exhibiting reduced regularity properties. We operate within the theory of
Muckenhoupt weights, Muckenhoupt--weighted Sobolev spaces, and the
corresponding weighted norm inequalities and derive the existence of optimal
solutions and first and, necessary and sufficient, second order optimality
conditions.",['math.OC'],2021-12-30,"['Francisco Fuica', 'Felipe Lepe', 'Enrique Otarola', 'Daniel Quero']"
195,Rigidity of saddle loops,"A saddle loop is a germ of a holomorphic foliation near a homoclinic saddle
connection. We prove that they are classied by their Poincar{\'e} rst-return
map. We also prove that they are formally rigid when the Poincar{\'e} map is
multivalued. Finally, we provide a list of all analytic classes of
Liouville-integrable saddle loops.",['math.DS'],2021-12-30,"['Daniel Panazzolo', 'Maja Resman', 'Loïc Teyssier']"
196,"On Stability in the Borg's Theorem for Non-normal Periodic Jacobi
  Operators","We consider the non-normal periodic Jacobi operator and the discrete versions
of the well-known Borg's Theorem. In this article, we extend the stability
results obtained recently to non-normal cases. The existing stability results
connect the oscillations of the matrix entries and the spectral gap size. Our
result covers the present self-adjoint versions of Borg's theorem and its
recent quantitative versions. Here the oscillations of the matrix entries are
linked with the path-connectedness of the pseudospectrum. We discuss the finite
difference approximations of various linear differential equations as specific
applications.","['math.SP', 'math.FA']",2021-12-30,"['Krishna Kumar G.', 'V. B. Kiran Kumar']"
197,Banach Spaces of GLT Sequences and Function Spaces,"The Generalized Locally Toeplitz (GLT) sequences of matrices have been
originated from the study of certain partial differential equations. To be more
precise, such matrix sequences arise when we numerically approximate some
partial differential equations by discretization. The study of the asymptotic
spectral behaviour of GLT sequence is very important in analysing the solution
of corresponding partial differential equations. The approximating classes of
sequences (a.c.s) and the spectral symbols are important notions in this
connection. Recently, G. Barbarino obtained some additional results regarding
the theoretical aspects of such notions. He obtained the completeness of the
space of matrix sequences with respect to pseudo metric a.c.s. Also, he
identified the space of GLT sequences with the space of measurable functions.
In this article, we follow the same research line and obtain various results
connecting the sub-algebras of matrix sequence spaces and sub-algebras of
function spaces. In some cases, these are identifications as Banach spaces and
some of them are Banach algebra identifications. In the process, we also prove
that the convergence notions in the sense of eigenvalue/singular value
clustering are equivalent to the convergence with respect to the metrics
introduced here. These convergence notions are related to the study of
preconditioners in the case of matrix/operator sequences. Finally, as an
application of our main results, we establish a Korovkin-type result in the
setting of GLT sequences.","['math.FA', 'math.SP']",2021-12-30,"['V. B. Kiran Kumar', 'Rahul Rajan', 'N. S. Sarath Kumar']"
